id,season,city,date,match_type,player_of_match,venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,target_runs,target_overs,super_over,method,umpire1,umpire2
729303,2014,,2014-04-25,League,MM Sharma,Dubai International Cricket Stadium,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Chennai Super Kings,wickets,7.0,142.0,20.0,N,,BF Bowden,M Erasmus
729305,2014,Abu Dhabi,2014-04-26,League,PV Tambe,Sheikh Zayed Stadium,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,Rajasthan Royals,wickets,6.0,71.0,20.0,N,,HDPK Dharmasena,C Shamshuddin
729307,2014,Abu Dhabi,2014-04-26,League,Sandeep Sharma,Sheikh Zayed Stadium,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Kings XI Punjab,runs,23.0,133.0,20.0,N,,HDPK Dharmasena,RK Illingworth
729309,2014,,2014-04-27,League,M Vijay,Sharjah Cricket Stadium,Delhi Daredevils,Mumbai Indians,Mumbai Indians,bat,Delhi Daredevils,wickets,6.0,126.0,20.0,N,,Aleem Dar,VA Kulkarni
729311,2014,,2014-04-27,League,DR Smith,Sharjah Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Chennai Super Kings,wickets,5.0,146.0,20.0,N,,AK Chaudhary,VA Kulkarni
729313,2014,,2014-04-28,League,Sandeep Sharma,Dubai International Cricket Stadium,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,field,Kings XI Punjab,wickets,5.0,125.0,20.0,N,,BF Bowden,S Ravi
729315,2014,Abu Dhabi,2014-04-29,League,JP Faulkner,Sheikh Zayed Stadium,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,tie,,153.0,20.0,Y,,Aleem Dar,AK Chaudhary
729317,2014,,2014-04-30,League,B Kumar,Dubai International Cricket Stadium,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Sunrisers Hyderabad,runs,15.0,173.0,20.0,N,,HDPK Dharmasena,M Erasmus
733971,2014,Ranchi,2014-05-02,League,RA Jadeja,JSCA International Stadium Complex,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Chennai Super Kings,runs,34.0,149.0,17.0,N,,AK Chaudhary,NJ Llong
733973,2014,Mumbai,2014-05-03,League,CJ Anderson,Wankhede Stadium,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,bat,Mumbai Indians,wickets,5.0,169.0,20.0,N,,BNJ Oxenford,C Shamshuddin
733975,2014,Delhi,2014-05-03,League,KK Nair,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,7.0,153.0,20.0,N,,SS Hazare,S Ravi
733977,2014,Bangalore,2014-05-04,League,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,4.0,156.0,20.0,N,,HDPK Dharmasena,VA Kulkarni
733979,2014,Ahmedabad,2014-05-05,League,PV Tambe,"Sardar Patel Stadium, Motera",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Rajasthan Royals,runs,10.0,171.0,20.0,N,,NJ Llong,CK Nandan
733981,2014,Delhi,2014-05-05,League,DR Smith,Feroz Shah Kotla,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,8.0,179.0,20.0,N,,RM Deshpande,BNJ Oxenford
733983,2014,Mumbai,2014-05-06,League,RG Sharma,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Mumbai Indians,runs,19.0,188.0,20.0,N,,S Ravi,K Srinath
733985,2014,Delhi,2014-05-07,League,G Gambhir,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,Kolkata Knight Riders,wickets,8.0,161.0,20.0,N,,BNJ Oxenford,C Shamshuddin
733987,2014,Cuttack,2014-05-07,League,GJ Maxwell,Barabati Stadium,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Kings XI Punjab,runs,44.0,232.0,20.0,N,,HDPK Dharmasena,PG Pathak
733989,2014,Ahmedabad,2014-05-08,League,B Kumar,"Sardar Patel Stadium, Motera",Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Sunrisers Hyderabad,runs,32.0,135.0,20.0,N,,AK Chaudhary,NJ Llong
733991,2014,Bangalore,2014-05-09,League,Sandeep Sharma,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,field,Kings XI Punjab,runs,32.0,199.0,20.0,N,,S Ravi,K Srinath
733993,2014,Delhi,2014-05-10,League,DW Steyn,Feroz Shah Kotla,Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,8.0,43.0,5.0,N,D/L,RM Deshpande,BNJ Oxenford
733995,2014,Mumbai,2014-05-10,League,DR Smith,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,4.0,158.0,20.0,N,,HDPK Dharmasena,VA Kulkarni
733997,2014,Cuttack,2014-05-11,League,G Gambhir,Barabati Stadium,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,9.0,150.0,20.0,N,,NJ Llong,CK Nandan
733999,2014,Bangalore,2014-05-11,League,JP Faulkner,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,Rajasthan Royals,wickets,5.0,191.0,20.0,N,,S Ravi,RJ Tucker
734001,2014,Hyderabad,2014-05-12,League,AT Rayudu,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,Mumbai Indians,wickets,7.0,158.0,20.0,N,,HDPK Dharmasena,VA Kulkarni
734003,2014,Ranchi,2014-05-13,League,RA Jadeja,JSCA International Stadium Complex,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Chennai Super Kings,wickets,5.0,149.0,20.0,N,,BNJ Oxenford,C Shamshuddin
734005,2014,Bangalore,2014-05-13,League,Yuvraj Singh,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,Royal Challengers Bangalore,runs,16.0,187.0,20.0,N,,K Srinath,RJ Tucker
734007,2014,Hyderabad,2014-05-14,League,WP Saha,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,wickets,6.0,206.0,20.0,N,,VA Kulkarni,PG Pathak
734009,2014,Cuttack,2014-05-14,League,RV Uthappa,Barabati Stadium,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6.0,142.0,20.0,N,,AK Chaudhary,NJ Llong
734011,2014,Ahmedabad,2014-05-15,League,AM Rahane,"Sardar Patel Stadium, Motera",Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,Rajasthan Royals,runs,62.0,202.0,20.0,N,,S Ravi,RJ Tucker
734013,2014,Ranchi,2014-05-18,League,AB de Villiers,JSCA International Stadium Complex,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Royal Challengers Bangalore,wickets,5.0,139.0,20.0,N,,BNJ Oxenford,C Shamshuddin
734015,2014,Hyderabad,2014-05-18,League,UT Yadav,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,wickets,7.0,143.0,20.0,N,,NJ Llong,CK Nandan
734017,2014,Ahmedabad,2014-05-19,League,MEK Hussey,"Sardar Patel Stadium, Motera",Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,25.0,179.0,20.0,N,,S Ravi,RJ Tucker
734019,2014,Delhi,2014-05-19,League,AR Patel,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,wickets,4.0,165.0,20.0,N,,HDPK Dharmasena,PG Pathak
734021,2014,Hyderabad,2014-05-20,League,DA Warner,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Sunrisers Hyderabad,wickets,7.0,161.0,20.0,N,,AK Chaudhary,NJ Llong
734023,2014,Kolkata,2014-05-20,League,RV Uthappa,Eden Gardens,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,8.0,155.0,20.0,N,,RM Deshpande,C Shamshuddin
734025,2014,Chandigarh,2014-05-21,League,LMP Simmons,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,7.0,157.0,20.0,N,,HDPK Dharmasena,VA Kulkarni
734027,2014,Kolkata,2014-05-22,League,RV Uthappa,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kolkata Knight Riders,runs,30.0,196.0,20.0,N,,AK Chaudhary,CK Nandan
734029,2014,Ranchi,2014-05-22,League,DA Warner,JSCA International Stadium Complex,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,6.0,186.0,20.0,N,,BNJ Oxenford,C Shamshuddin
734031,2014,Mumbai,2014-05-23,League,MEK Hussey,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Mumbai Indians,runs,15.0,174.0,20.0,N,,S Ravi,RJ Tucker
734033,2014,Chandigarh,2014-05-23,League,SE Marsh,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Kings XI Punjab,runs,16.0,180.0,20.0,N,,HDPK Dharmasena,PG Pathak
734035,2014,Bangalore,2014-05-24,League,MS Dhoni,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,8.0,155.0,20.0,N,,AK Chaudhary,NJ Llong
734037,2014,Kolkata,2014-05-24,League,YK Pathan,Eden Gardens,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,4.0,161.0,20.0,N,,RM Deshpande,BNJ Oxenford
734039,2014,Chandigarh,2014-05-25,League,M Vohra,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,field,Kings XI Punjab,wickets,7.0,116.0,20.0,N,,HDPK Dharmasena,VA Kulkarni
734041,2014,Mumbai,2014-05-25,League,CJ Anderson,Wankhede Stadium,Mumbai Indians,Rajasthan Royals,Mumbai Indians,field,Mumbai Indians,wickets,5.0,190.0,20.0,N,,K Srinath,RJ Tucker
734043,2014,Kolkata,2014-05-27,Qualifier 1,UT Yadav,Eden Gardens,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,field,Kolkata Knight Riders,runs,28.0,164.0,20.0,N,,NJ Llong,S Ravi
734045,2014,Mumbai,2014-05-28,Eliminator,SK Raina,Brabourne Stadium,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,wickets,7.0,174.0,20.0,N,,VA Kulkarni,BNJ Oxenford
734047,2014,Mumbai,2014-05-30,Qualifier 2,V Sehwag,Wankhede Stadium,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,field,Kings XI Punjab,runs,24.0,227.0,20.0,N,,HDPK Dharmasena,RJ Tucker
734049,2014,Bangalore,2014-06-01,Final,MK Pandey,M Chinnaswamy Stadium,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,3.0,200.0,20.0,N,,HDPK Dharmasena,BNJ Oxenford
