match_id,inning,batting_team,bowling_team,over,ball,batsman,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
980901,1,Mumbai Indians,Rising Pune Supergiants,0,1,LMP Simmons,RP Singh,RG Sharma,1,0,1,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,0,2,RG Sharma,RP Singh,LMP Simmons,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,0,3,RG Sharma,RP Singh,LMP Simmons,2,0,2,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,0,4,RG Sharma,RP Singh,LMP Simmons,4,0,4,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,0,5,RG Sharma,RP Singh,LMP Simmons,1,0,1,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,0,6,LMP Simmons,RP Singh,RG Sharma,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,1,1,RG Sharma,I Sharma,LMP Simmons,0,0,0,,1,RG Sharma,lbw,
980901,1,Mumbai Indians,Rising Pune Supergiants,1,2,HH Pandya,I Sharma,LMP Simmons,0,3,3,wides,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,1,3,HH Pandya,I Sharma,LMP Simmons,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,1,4,HH Pandya,I Sharma,LMP Simmons,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,1,5,HH Pandya,I Sharma,LMP Simmons,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,1,6,HH Pandya,I Sharma,LMP Simmons,0,1,1,wides,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,1,7,HH Pandya,I Sharma,LMP Simmons,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,1,8,HH Pandya,I Sharma,LMP Simmons,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,2,1,LMP Simmons,RP Singh,HH Pandya,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,2,2,LMP Simmons,RP Singh,HH Pandya,6,0,6,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,2,3,LMP Simmons,RP Singh,HH Pandya,1,0,1,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,2,4,HH Pandya,RP Singh,LMP Simmons,1,0,1,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,2,5,LMP Simmons,RP Singh,HH Pandya,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,2,6,LMP Simmons,RP Singh,HH Pandya,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,3,1,HH Pandya,I Sharma,LMP Simmons,4,0,4,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,3,2,HH Pandya,I Sharma,LMP Simmons,4,0,4,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,3,3,HH Pandya,I Sharma,LMP Simmons,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,3,4,HH Pandya,I Sharma,LMP Simmons,0,1,1,legbyes,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,3,5,LMP Simmons,I Sharma,HH Pandya,0,0,0,,1,LMP Simmons,bowled,
980901,1,Mumbai Indians,Rising Pune Supergiants,3,6,JC Buttler,I Sharma,HH Pandya,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,4,1,HH Pandya,MR Marsh,JC Buttler,0,0,0,,1,HH Pandya,caught,MS Dhoni
980901,1,Mumbai Indians,Rising Pune Supergiants,4,2,AT Rayudu,MR Marsh,JC Buttler,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,4,3,AT Rayudu,MR Marsh,JC Buttler,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,4,4,AT Rayudu,MR Marsh,JC Buttler,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,4,5,AT Rayudu,MR Marsh,JC Buttler,1,0,1,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,4,6,JC Buttler,MR Marsh,AT Rayudu,0,0,0,,1,JC Buttler,caught,R Ashwin
980901,1,Mumbai Indians,Rising Pune Supergiants,5,1,AT Rayudu,I Sharma,KA Pollard,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,5,2,AT Rayudu,I Sharma,KA Pollard,1,0,1,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,5,3,KA Pollard,I Sharma,AT Rayudu,0,5,5,wides,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,5,4,KA Pollard,I Sharma,AT Rayudu,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,5,5,KA Pollard,I Sharma,AT Rayudu,0,1,1,wides,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,5,6,KA Pollard,I Sharma,AT Rayudu,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,5,7,KA Pollard,I Sharma,AT Rayudu,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,5,8,KA Pollard,I Sharma,AT Rayudu,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,6,1,AT Rayudu,MR Marsh,KA Pollard,1,0,1,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,6,2,KA Pollard,MR Marsh,AT Rayudu,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,6,3,KA Pollard,MR Marsh,AT Rayudu,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,6,4,KA Pollard,MR Marsh,AT Rayudu,1,0,1,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,6,5,AT Rayudu,MR Marsh,KA Pollard,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,6,6,AT Rayudu,MR Marsh,KA Pollard,0,1,1,wides,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,6,7,AT Rayudu,MR Marsh,KA Pollard,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,7,1,KA Pollard,R Bhatia,AT Rayudu,0,0,0,,1,KA Pollard,lbw,
980901,1,Mumbai Indians,Rising Pune Supergiants,7,2,S Gopal,R Bhatia,AT Rayudu,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,7,3,S Gopal,R Bhatia,AT Rayudu,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,7,4,S Gopal,R Bhatia,AT Rayudu,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,7,5,S Gopal,R Bhatia,AT Rayudu,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,7,6,S Gopal,R Bhatia,AT Rayudu,0,0,0,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,8,1,AT Rayudu,MR Marsh,S Gopal,4,0,4,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,8,2,AT Rayudu,MR Marsh,S Gopal,1,0,1,,0,,,
980901,1,Mumbai Indians,Rising Pune Supergiants,8,3,S Gopal,MR Marsh,AT Rayudu,0,0,0,,0,,,
